method,task_id,seed,state,collision,min_clearance,terminal_goal_error,state_json
L1_NO_REPLACE,4,12,hypothetical_l05_residual,0.0,0.023884352263846845,0.20440260807875196,"[[-1.3070318698883057,0.8996873497962952,0.0428081639111042,-1.4001498222351074,-1.7638959884643555,-1.045912504196167,1.0252647399902344],[-1.2752012014389038,0.906714677810669,0.04815953969955444,-1.3949103355407715,-1.742392659187317,-1.0408010482788086,1.0316218137741089],[-1.2385408878326416,0.9079915881156921,0.05637722089886665,-1.3754688501358032,-1.7171128988265991,-1.0151890516281128,1.063640832901001],[-1.1761126518249512,0.8950966596603394,0.0735185295343399,-1.340664267539978,-1.6640630960464478,-0.9538953304290771,1.1003249883651733],[-1.0875123739242554,0.8714468479156494,0.1097036600112915,-1.2957366704940796,-1.6103323698043823,-0.8669691681861877,1.1507346630096436],[-0.9846165180206299,0.8495404720306396,0.16063186526298523,-1.2368922233581543,-1.5208845138549805,-0.7444939613342285,1.2297286987304688],[-0.8623408079147339,0.819959282875061,0.2318211793899536,-1.169742226600647,-1.4310498237609863,-0.5796107053756714,1.305511236190796],[-0.7356052398681641,0.798926830291748,0.31757527589797974,-1.1004778146743774,-1.3241050243377686,-0.3972081243991852,1.397876262664795],[-0.5983473062515259,0.7849068641662598,0.4109295606613159,-1.0401166677474976,-1.207518219947815,-0.1920936405658722,1.4966009855270386],[-0.46383628249168396,0.7910687327384949,0.5075415968894958,-0.9976266622543335,-1.1005895137786865,0.017840955406427383,1.5993337631225586],[-0.32522886991500854,0.807164192199707,0.5934309959411621,-0.964226245880127,-0.9910945296287537,0.2239302545785904,1.7028647661209106],[-0.19248881936073303,0.8424354195594788,0.6849321126937866,-0.9433586001396179,-0.8949086666107178,0.41725820302963257,1.7867006063461304],[-0.060469046235084534,0.8847556114196777,0.754978597164154,-0.9546670913696289,-0.818292498588562,0.5836133360862732,1.8693888187408447],[0.05449661239981651,0.9345395565032959,0.7972387671470642,-0.9687047004699707,-0.7515046000480652,0.7293511629104614,1.930482029914856],[0.15059581398963928,0.9821273684501648,0.8243380784988403,-0.9890977144241333,-0.7025650143623352,0.8252010941505432,1.9777686595916748],[0.22570079565048218,1.0207210779190063,0.8520300388336182,-1.002929449081421,-0.6717984676361084,0.9108730554580688,2.0144805908203125]]"
L05_REPLACE,4,12,x_before_terminal,1.0,-0.09686441849699844,0.2881156591555322,"[[-1.1926307678222656,0.36043620109558105,0.0615997351706028,-1.2835264205932617,-1.7303898334503174,-0.7104109525680542,0.9389647245407104],[-0.9162979125976562,0.9851442575454712,0.06289617717266083,-0.9794352054595947,-1.4181873798370361,-0.7258589267730713,0.838008463382721],[-0.918023407459259,0.7270779609680176,0.010012269020080566,-1.3270604610443115,-1.5380744934082031,-0.5694760084152222,1.0204250812530518],[-0.9561708569526672,0.7483503818511963,0.05034144967794418,-1.160119891166687,-1.4420186281204224,-0.7683648467063904,1.0208313465118408],[-0.7169531583786011,0.8779840469360352,0.1438521146774292,-1.1253770589828491,-1.3925013542175293,-0.7306560277938843,1.033487319946289],[-0.6237539649009705,0.7299507260322571,-0.11844947934150696,-1.0834256410598755,-0.9676629304885864,-0.7386693358421326,1.1873565912246704],[-0.707161009311676,0.8333557844161987,0.15154512226581573,-1.072040319442749,-1.2271050214767456,-0.37013983726501465,1.1082510948181152],[-0.6274047493934631,0.6946820616722107,0.1803211271762848,-0.890677809715271,-1.123002529144287,-0.2279544323682785,1.0304410457611084],[-0.4530932307243347,0.597736120223999,0.5460696816444397,-0.700225830078125,-0.8900842666625977,-0.10639750212430954,1.3476523160934448],[-0.15950149297714233,0.5931805372238159,0.436241090297699,-1.033197283744812,-0.8896043300628662,0.007696110755205154,1.3087589740753174],[-0.31976526975631714,0.7174283862113953,0.2544451057910919,-0.8508440852165222,-0.6764219999313354,0.4012904763221741,1.5365173816680908],[-0.1641058623790741,0.8828134536743164,0.555992603302002,-0.33867043256759644,-0.8207985758781433,0.138140469789505,1.4009339809417725],[-0.053204167634248734,0.8076795935630798,0.8116061687469482,-0.770630419254303,-0.7660316824913025,0.6391159892082214,1.5922842025756836],[0.08579101413488388,0.8492116928100586,0.5938588976860046,-0.7129117250442505,-0.8145648837089539,0.8270845413208008,1.6393433809280396],[0.4392348527908325,0.6895294785499573,0.5815944671630859,-0.8378356099128723,-0.5967379212379456,0.6325843334197998,1.7306602001190186],[0.1966143697500229,0.9975757598876953,0.8055444359779358,-0.9166751503944397,-0.5188673138618469,0.7903361320495605,1.8297162055969238]]"
L05_REPLACE,4,12,x1_raw,1.0,-0.0022802622235202907,0.2157041393708577,"[[-1.3189245462417603,0.9037969708442688,0.03402876853942871,-1.411681890487671,-1.7853819131851196,-1.0469350814819336,1.026733160018921],[-1.2506605386734009,0.9115597605705261,0.04586521536111832,-1.399490475654602,-1.7417237758636475,-1.0317833423614502,1.0416018962860107],[-1.1769540309906006,0.920524001121521,0.05900634825229645,-1.3663238286972046,-1.6939001083374023,-0.9825294017791748,1.1025625467300415],[-1.073345422744751,0.9078183174133301,0.07905018329620361,-1.3222324848175049,-1.6125134229660034,-0.882407546043396,1.1496076583862305],[-0.9577586650848389,0.8823556900024414,0.12198223918676376,-1.2785762548446655,-1.5566833019256592,-0.769170880317688,1.2058932781219482],[-0.8467452526092529,0.867703914642334,0.17506101727485657,-1.2230781316757202,-1.461106300354004,-0.6317494511604309,1.2962924242019653],[-0.724298357963562,0.831147313117981,0.2436036765575409,-1.1571266651153564,-1.3845319747924805,-0.4585764706134796,1.3588085174560547],[-0.6020318269729614,0.8027985692024231,0.3215482831001282,-1.086543321609497,-1.2928978204727173,-0.27904707193374634,1.4398478269577026],[-0.460718035697937,0.7828423380851746,0.39386677742004395,-1.0189964771270752,-1.1980282068252563,-0.0777333602309227,1.5228271484375],[-0.3231858015060425,0.7825537323951721,0.46509209275245667,-0.9607747793197632,-1.11893630027771,0.13331057131290436,1.6099255084991455],[-0.17712083458900452,0.787068784236908,0.5168658494949341,-0.8937710523605347,-1.0307087898254395,0.33970746397972107,1.7058002948760986],[-0.04792194068431854,0.8126842975616455,0.5831641554832458,-0.8259574770927429,-0.9493535757064819,0.5505667924880981,1.7808037996292114],[0.0924350768327713,0.8465836644172668,0.6273120641708374,-0.8048349022865295,-0.8872642517089844,0.7352625727653503,1.8722890615463257],[0.21403521299362183,0.8964387774467468,0.6414676904678345,-0.7885016798973083,-0.8155701756477356,0.9276673793792725,1.9438073635101318],[0.3288012742996216,0.959438145160675,0.6471552848815918,-0.7942546606063843,-0.7539452314376831,1.0572197437286377,2.0143768787384033],[0.42433470487594604,1.0155892372131348,0.6765251159667969,-0.80118727684021,-0.7102911472320557,1.1895146369934082,2.0838770866394043]]"
L05_REPLACE,4,12,z_star,0.0,0.03521355854192934,0.23504498528677398,"[[-1.294250245444507,0.8995981265260649,0.051758459503211,-1.3882779803346483,-1.7426206015266295,-1.0450718560918486,1.0218121940715883],[-1.2935609441091342,0.8999808035059955,0.05189736166354113,-1.387717362249653,-1.7420231693786683,-1.0444318452956036,1.0223023670588969],[-1.284777194716097,0.9041440259893743,0.054437884633534266,-1.3795430173820922,-1.733595123464328,-1.0356925361400595,1.0289393069270631],[-1.2537296182334128,0.9091522230974608,0.06733450241503194,-1.3514421306696849,-1.7041757551977126,-1.0046172679105703,1.0524545826272993],[-1.1871286643360235,0.9033756514577229,0.09614640157273244,-1.3029162067250937,-1.6473404715828668,-0.9370586141649875,1.0934680659673495],[-1.0851165551448827,0.8867636970118455,0.14599787565693922,-1.2423759016909,-1.5685960930201812,-0.8253366347006629,1.1502946316500553],[-0.9609165563755222,0.8708448059514875,0.22056607418714724,-1.176510301270339,-1.4698093286529943,-0.6707413327691438,1.227893817133467],[-0.8274765822528445,0.8571456469134573,0.3166195084218553,-1.1139158697281697,-1.3528227381173656,-0.48197747518999656,1.3226207095666693],[-0.6943936061219528,0.8469072087227609,0.429688647640358,-1.0641451517290557,-1.225243344034601,-0.2727078794452773,1.432179958889566],[-0.5605776690529314,0.8498003314079634,0.5501510615744231,-1.0350111926204284,-1.0955752215245618,-0.057063098200657775,1.5536014361886632],[-0.4255115648519616,0.8670411978805702,0.6662350703926241,-1.0281343138407864,-0.9764247071650808,0.15120521622216604,1.674357865599713],[-0.29294710883624653,0.8904357232953527,0.7670529210786767,-1.0354976109837295,-0.8700142824076786,0.33883899660589645,1.7829997195905802],[-0.1679533989479272,0.9190032291734539,0.8514262817374457,-1.0456751625610443,-0.7782869208895415,0.4959335100957531,1.8689223844013225],[-0.05826694894764933,0.9521977128598003,0.9184089418049747,-1.058357732416079,-0.710668234463941,0.6143596901530746,1.9312694979285314],[0.028905441574312907,0.981228553260463,0.9602678838395974,-1.0735320386859808,-0.6651704522618807,0.6954062930941173,1.970831255461591],[0.09421801643707134,1.0069268598955448,0.9811897619714846,-1.0913684820303058,-0.634862178182051,0.7526297379591369,1.9896232603950676]]"
L05_REPLACE,4,12,hypothetical_l1_residual,0.0,0.035213574068433756,0.23504497123244616,"[[-1.294250249862671,0.8995981216430664,0.05175846070051193,-1.3882778882980347,-1.742620587348938,-1.0450718402862549,1.0218122005462646],[-1.2935609817504883,0.8999807834625244,0.05189736187458038,-1.387717366218567,-1.7420231103897095,-1.0444316864013672,1.0223023891448975],[-1.2847771644592285,0.9041440486907959,0.05443788319826126,-1.3795430660247803,-1.7335951328277588,-1.035692572593689,1.0289393663406372],[-1.2537295818328857,0.9091522097587585,0.06733450293540955,-1.3514420986175537,-1.7041757106781006,-1.0046172142028809,1.0524544715881348],[-1.1871286630630493,0.9033756256103516,0.09614640474319458,-1.302916169166565,-1.6473405361175537,-0.937058687210083,1.0934680700302124],[-1.0851166248321533,0.8867636919021606,0.14599785208702087,-1.2423758506774902,-1.5685961246490479,-0.8253366351127625,1.1502946615219116],[-0.9609166383743286,0.8708447813987732,0.22056609392166138,-1.1765103340148926,-1.4698092937469482,-0.6707413196563721,1.2278938293457031],[-0.8274766206741333,0.8571456670761108,0.31661951541900635,-1.1139159202575684,-1.3528227806091309,-0.4819774627685547,1.3226207494735718],[-0.6943936347961426,0.8469071984291077,0.42968863248825073,-1.0641452074050903,-1.225243330001831,-0.27270787954330444,1.4321799278259277],[-0.5605776906013489,0.8498003482818604,0.5501510500907898,-1.0350111722946167,-1.095575213432312,-0.057063113898038864,1.5536012649536133],[-0.42551159858703613,0.8670411705970764,0.666235089302063,-1.0281343460083008,-0.9764246344566345,0.15120521187782288,1.6743578910827637],[-0.29294711351394653,0.8904356956481934,0.767052948474884,-1.0354976654052734,-0.8700143098831177,0.33883893489837646,1.7829997539520264],[-0.16795343160629272,0.9190032482147217,0.851426362991333,-1.0456751585006714,-0.7782869338989258,0.49593350291252136,1.8689223527908325],[-0.058266960084438324,0.9521977305412292,0.918408989906311,-1.0583577156066895,-0.7106682062149048,0.6143596768379211,1.9312694072723389],[0.028905421495437622,0.9812285304069519,0.9602679014205933,-1.073531985282898,-0.665170431137085,0.6954063177108765,1.970831274986267],[0.09421803057193756,1.0069268941879272,0.9811898469924927,-1.0913684368133545,-0.6348621845245361,0.752629816532135,1.9896231889724731]]"
L05_REPLACE,4,12,hypothetical_l05_residual,0.0,0.031566841824718986,0.2183499356214746,"[[-1.3065874576568604,0.90169757604599,0.04289361089468002,-1.399979829788208,-1.7640012502670288,-1.0460035800933838,1.0242726802825928],[-1.2721107006072998,0.9057703018188477,0.04888128861784935,-1.3936039209365845,-1.7418733835220337,-1.0381075143814087,1.031952142715454],[-1.2308655977249146,0.9123340249061584,0.056722115725278854,-1.3729333877563477,-1.7137476205825806,-1.0091110467910767,1.0657509565353394],[-1.1635375022888184,0.9084852337837219,0.07319234311580658,-1.3368372917175293,-1.6583446264266968,-0.9435123801231384,1.1010310649871826],[-1.0724437236785889,0.8928656578063965,0.10906431823968887,-1.2907462120056152,-1.6020119190216064,-0.8531147837638855,1.149680733680725],[-0.9659309387207031,0.8772338032722473,0.16052943468093872,-1.2327269315719604,-1.5148513317108154,-0.7285430431365967,1.2232935428619385],[-0.8426074981689453,0.8509960174560547,0.23208487033843994,-1.1668184995651245,-1.427170753479004,-0.5646588802337646,1.293351173400879],[-0.7147542238235474,0.8299721479415894,0.31908389925956726,-1.1002296209335327,-1.3228602409362793,-0.3805122673511505,1.3812342882156372],[-0.5775558352470398,0.8148747682571411,0.41177770495414734,-1.041570782661438,-1.2116358280181885,-0.17522062361240387,1.4775035381317139],[-0.44188177585601807,0.8161770105361938,0.5076215863227844,-0.9978929758071899,-1.1072556972503662,0.038123730570077896,1.5817633867263794],[-0.30131620168685913,0.8270549774169922,0.5915504693984985,-0.9609526991844177,-1.0035667419433594,0.24545633792877197,1.6900790929794312],[-0.17043453454971313,0.8515599966049194,0.6751085519790649,-0.9307275414466858,-0.9096839427947998,0.4447028338909149,1.7819018363952637],[-0.03775918111205101,0.8827934265136719,0.7393692135810852,-0.9252550601959229,-0.8327755928039551,0.6155980229377747,1.870605707168579],[0.07788411527872086,0.924318253993988,0.7799383401870728,-0.9234297275543213,-0.7631192207336426,0.7710134983062744,1.9375383853912354],[0.1788533627986908,0.9703333377838135,0.8037115931510925,-0.9338933229446411,-0.709557831287384,0.8763130307197571,1.99260413646698],[0.2592763900756836,1.0112581253051758,0.8288574814796448,-0.9462778568267822,-0.6725766658782959,0.971072256565094,2.036750078201294]]"
L05_NO_REPLACE,4,12,x_before_terminal,1.0,-0.09686441849699844,0.2881156591555322,"[[-1.1926307678222656,0.36043620109558105,0.0615997351706028,-1.2835264205932617,-1.7303898334503174,-0.7104109525680542,0.9389647245407104],[-0.9162979125976562,0.9851442575454712,0.06289617717266083,-0.9794352054595947,-1.4181873798370361,-0.7258589267730713,0.838008463382721],[-0.918023407459259,0.7270779609680176,0.010012269020080566,-1.3270604610443115,-1.5380744934082031,-0.5694760084152222,1.0204250812530518],[-0.9561708569526672,0.7483503818511963,0.05034144967794418,-1.160119891166687,-1.4420186281204224,-0.7683648467063904,1.0208313465118408],[-0.7169531583786011,0.8779840469360352,0.1438521146774292,-1.1253770589828491,-1.3925013542175293,-0.7306560277938843,1.033487319946289],[-0.6237539649009705,0.7299507260322571,-0.11844947934150696,-1.0834256410598755,-0.9676629304885864,-0.7386693358421326,1.1873565912246704],[-0.707161009311676,0.8333557844161987,0.15154512226581573,-1.072040319442749,-1.2271050214767456,-0.37013983726501465,1.1082510948181152],[-0.6274047493934631,0.6946820616722107,0.1803211271762848,-0.890677809715271,-1.123002529144287,-0.2279544323682785,1.0304410457611084],[-0.4530932307243347,0.597736120223999,0.5460696816444397,-0.700225830078125,-0.8900842666625977,-0.10639750212430954,1.3476523160934448],[-0.15950149297714233,0.5931805372238159,0.436241090297699,-1.033197283744812,-0.8896043300628662,0.007696110755205154,1.3087589740753174],[-0.31976526975631714,0.7174283862113953,0.2544451057910919,-0.8508440852165222,-0.6764219999313354,0.4012904763221741,1.5365173816680908],[-0.1641058623790741,0.8828134536743164,0.555992603302002,-0.33867043256759644,-0.8207985758781433,0.138140469789505,1.4009339809417725],[-0.053204167634248734,0.8076795935630798,0.8116061687469482,-0.770630419254303,-0.7660316824913025,0.6391159892082214,1.5922842025756836],[0.08579101413488388,0.8492116928100586,0.5938588976860046,-0.7129117250442505,-0.8145648837089539,0.8270845413208008,1.6393433809280396],[0.4392348527908325,0.6895294785499573,0.5815944671630859,-0.8378356099128723,-0.5967379212379456,0.6325843334197998,1.7306602001190186],[0.1966143697500229,0.9975757598876953,0.8055444359779358,-0.9166751503944397,-0.5188673138618469,0.7903361320495605,1.8297162055969238]]"
L05_NO_REPLACE,4,12,x1_raw,1.0,-0.0022802622235202907,0.2157041393708577,"[[-1.3189245462417603,0.9037969708442688,0.03402876853942871,-1.411681890487671,-1.7853819131851196,-1.0469350814819336,1.026733160018921],[-1.2506605386734009,0.9115597605705261,0.04586521536111832,-1.399490475654602,-1.7417237758636475,-1.0317833423614502,1.0416018962860107],[-1.1769540309906006,0.920524001121521,0.05900634825229645,-1.3663238286972046,-1.6939001083374023,-0.9825294017791748,1.1025625467300415],[-1.073345422744751,0.9078183174133301,0.07905018329620361,-1.3222324848175049,-1.6125134229660034,-0.882407546043396,1.1496076583862305],[-0.9577586650848389,0.8823556900024414,0.12198223918676376,-1.2785762548446655,-1.5566833019256592,-0.769170880317688,1.2058932781219482],[-0.8467452526092529,0.867703914642334,0.17506101727485657,-1.2230781316757202,-1.461106300354004,-0.6317494511604309,1.2962924242019653],[-0.724298357963562,0.831147313117981,0.2436036765575409,-1.1571266651153564,-1.3845319747924805,-0.4585764706134796,1.3588085174560547],[-0.6020318269729614,0.8027985692024231,0.3215482831001282,-1.086543321609497,-1.2928978204727173,-0.27904707193374634,1.4398478269577026],[-0.460718035697937,0.7828423380851746,0.39386677742004395,-1.0189964771270752,-1.1980282068252563,-0.0777333602309227,1.5228271484375],[-0.3231858015060425,0.7825537323951721,0.46509209275245667,-0.9607747793197632,-1.11893630027771,0.13331057131290436,1.6099255084991455],[-0.17712083458900452,0.787068784236908,0.5168658494949341,-0.8937710523605347,-1.0307087898254395,0.33970746397972107,1.7058002948760986],[-0.04792194068431854,0.8126842975616455,0.5831641554832458,-0.8259574770927429,-0.9493535757064819,0.5505667924880981,1.7808037996292114],[0.0924350768327713,0.8465836644172668,0.6273120641708374,-0.8048349022865295,-0.8872642517089844,0.7352625727653503,1.8722890615463257],[0.21403521299362183,0.8964387774467468,0.6414676904678345,-0.7885016798973083,-0.8155701756477356,0.9276673793792725,1.9438073635101318],[0.3288012742996216,0.959438145160675,0.6471552848815918,-0.7942546606063843,-0.7539452314376831,1.0572197437286377,2.0143768787384033],[0.42433470487594604,1.0155892372131348,0.6765251159667969,-0.80118727684021,-0.7102911472320557,1.1895146369934082,2.0838770866394043]]"
L05_NO_REPLACE,4,12,z_star,0.0,0.03521355854193034,0.2350449852867754,"[[-1.294250245444507,0.8995981265260649,0.051758459503211,-1.3882779803346483,-1.7426206015266295,-1.0450718560918486,1.0218121940715883],[-1.2935609441091342,0.8999808035059955,0.05189736166354113,-1.387717362249653,-1.7420231693786683,-1.0444318452956036,1.0223023670588969],[-1.284777194716097,0.9041440259893743,0.05443788463353423,-1.3795430173820922,-1.733595123464328,-1.0356925361400595,1.0289393069270634],[-1.2537296182334128,0.9091522230974607,0.0673345024150318,-1.351442130669685,-1.7041757551977126,-1.0046172679105703,1.0524545826272995],[-1.1871286643360237,0.9033756514577228,0.0961464015727322,-1.3029162067250941,-1.6473404715828668,-0.9370586141649876,1.0934680659673497],[-1.0851165551448831,0.8867636970118454,0.145997875656939,-1.2423759016909004,-1.5685960930201808,-0.825336634700663,1.1502946316500557],[-0.9609165563755232,0.8708448059514875,0.22056607418714713,-1.1765103012703397,-1.4698093286529927,-0.6707413327691438,1.2278938171334675],[-0.8274765822528456,0.8571456469134574,0.3166195084218553,-1.1139158697281706,-1.3528227381173632,-0.4819774751899967,1.3226207095666698],[-0.694393606121954,0.846907208722761,0.429688647640358,-1.0641451517290565,-1.2252433440345973,-0.27270787944527775,1.4321799588895663],[-0.5605776690529326,0.8498003314079634,0.550151061574423,-1.0350111926204293,-1.0955752215245573,-0.05706309820065858,1.5536014361886632],[-0.425511564851963,0.8670411978805695,0.6662350703926236,-1.0281343138407868,-0.976424707165076,0.1512052162221651,1.6743578655997122],[-0.29294710883624797,0.8904357232953508,0.7670529210786761,-1.0354976109837297,-0.870014282407674,0.3388389966058957,1.7829997195905791],[-0.16795339894792805,0.9190032291734503,0.8514262817374448,-1.0456751625610443,-0.7782869208895374,0.4959335100957526,1.8689223844013212],[-0.058266948947649444,0.9521977128597947,0.9184089418049737,-1.058357732416079,-0.7106682344639376,0.6143596901530746,1.9312694979285299],[0.028905441574313573,0.9812285532604564,0.9602678838395963,-1.0735320386859808,-0.665170452261878,0.6954062930941184,1.9708312554615892],[0.09421801643707267,1.0069268598955388,0.9811897619714833,-1.0913684820303062,-0.634862178182049,0.7526297379591393,1.9896232603950657]]"
L05_NO_REPLACE,4,12,hypothetical_l1_residual,0.0,0.035213574068433756,0.23504497123244616,"[[-1.294250249862671,0.8995981216430664,0.05175846070051193,-1.3882778882980347,-1.742620587348938,-1.0450718402862549,1.0218122005462646],[-1.2935609817504883,0.8999807834625244,0.05189736187458038,-1.387717366218567,-1.7420231103897095,-1.0444316864013672,1.0223023891448975],[-1.2847771644592285,0.9041440486907959,0.05443788319826126,-1.3795430660247803,-1.7335951328277588,-1.035692572593689,1.0289393663406372],[-1.2537295818328857,0.9091522097587585,0.06733450293540955,-1.3514420986175537,-1.7041757106781006,-1.0046172142028809,1.0524544715881348],[-1.1871286630630493,0.9033756256103516,0.09614640474319458,-1.302916169166565,-1.6473405361175537,-0.937058687210083,1.0934680700302124],[-1.0851166248321533,0.8867636919021606,0.14599785208702087,-1.2423758506774902,-1.5685961246490479,-0.8253366351127625,1.1502946615219116],[-0.9609166383743286,0.8708447813987732,0.22056609392166138,-1.1765103340148926,-1.4698092937469482,-0.6707413196563721,1.2278938293457031],[-0.8274766206741333,0.8571456670761108,0.31661951541900635,-1.1139159202575684,-1.3528227806091309,-0.4819774627685547,1.3226207494735718],[-0.6943936347961426,0.8469071984291077,0.42968863248825073,-1.0641452074050903,-1.225243330001831,-0.27270787954330444,1.4321799278259277],[-0.5605776906013489,0.8498003482818604,0.5501510500907898,-1.0350111722946167,-1.095575213432312,-0.057063113898038864,1.5536012649536133],[-0.42551159858703613,0.8670411705970764,0.666235089302063,-1.0281343460083008,-0.9764246344566345,0.15120521187782288,1.6743578910827637],[-0.29294711351394653,0.8904356956481934,0.767052948474884,-1.0354976654052734,-0.8700143098831177,0.33883893489837646,1.7829997539520264],[-0.16795343160629272,0.9190032482147217,0.851426362991333,-1.0456751585006714,-0.7782869338989258,0.49593350291252136,1.8689223527908325],[-0.058266960084438324,0.9521977305412292,0.918408989906311,-1.0583577156066895,-0.7106682062149048,0.6143596768379211,1.9312694072723389],[0.028905421495437622,0.9812285304069519,0.9602679014205933,-1.073531985282898,-0.665170431137085,0.6954063177108765,1.970831274986267],[0.09421803057193756,1.0069268941879272,0.9811898469924927,-1.0913684368133545,-0.6348621845245361,0.752629816532135,1.9896231889724731]]"
L05_NO_REPLACE,4,12,hypothetical_l05_residual,0.0,0.031566841824718986,0.2183499356214746,"[[-1.3065874576568604,0.90169757604599,0.04289361089468002,-1.399979829788208,-1.7640012502670288,-1.0460035800933838,1.0242726802825928],[-1.2721107006072998,0.9057703018188477,0.04888128861784935,-1.3936039209365845,-1.7418733835220337,-1.0381075143814087,1.031952142715454],[-1.2308655977249146,0.9123340249061584,0.056722115725278854,-1.3729333877563477,-1.7137476205825806,-1.0091110467910767,1.0657509565353394],[-1.1635375022888184,0.9084852337837219,0.07319234311580658,-1.3368372917175293,-1.6583446264266968,-0.9435123801231384,1.1010310649871826],[-1.0724437236785889,0.8928656578063965,0.10906431823968887,-1.2907462120056152,-1.6020119190216064,-0.8531147837638855,1.149680733680725],[-0.9659309387207031,0.8772338032722473,0.16052943468093872,-1.2327269315719604,-1.5148513317108154,-0.7285430431365967,1.2232935428619385],[-0.8426074981689453,0.8509960174560547,0.23208487033843994,-1.1668184995651245,-1.427170753479004,-0.5646588802337646,1.293351173400879],[-0.7147542238235474,0.8299721479415894,0.31908389925956726,-1.1002296209335327,-1.3228602409362793,-0.3805122673511505,1.3812342882156372],[-0.5775558352470398,0.8148747682571411,0.41177770495414734,-1.041570782661438,-1.2116358280181885,-0.17522062361240387,1.4775035381317139],[-0.44188177585601807,0.8161770105361938,0.5076215863227844,-0.9978929758071899,-1.1072556972503662,0.038123730570077896,1.5817633867263794],[-0.30131620168685913,0.8270549774169922,0.5915504693984985,-0.9609526991844177,-1.0035667419433594,0.24545633792877197,1.6900790929794312],[-0.17043453454971313,0.8515599966049194,0.6751085519790649,-0.9307275414466858,-0.9096839427947998,0.4447028338909149,1.7819018363952637],[-0.03775918111205101,0.8827934265136719,0.7393692135810852,-0.9252550601959229,-0.8327755928039551,0.6155980229377747,1.870605707168579],[0.07788411527872086,0.924318253993988,0.7799383401870728,-0.9234297275543213,-0.7631192207336426,0.7710134983062744,1.9375383853912354],[0.1788533627986908,0.9703333377838135,0.8037115931510925,-0.9338933229446411,-0.709557831287384,0.8763130307197571,1.99260413646698],[0.2592763900756836,1.0112581253051758,0.8288574814796448,-0.9462778568267822,-0.6725766658782959,0.971072256565094,2.036750078201294]]"
L1_REPLACE,4,13,x_before_terminal,1.0,-0.12472588040136753,0.551935991419274,"[[-0.9638606309890747,0.8231527805328369,0.09130765497684479,-1.0847995281219482,-1.3878039121627808,-0.9523769617080688,0.764903724193573],[-1.1819665431976318,0.7477468252182007,-0.07881027460098267,-1.2716995477676392,-1.7071566581726074,-0.9259270429611206,0.9078873991966248],[-1.1112205982208252,0.9923255443572998,0.08942994475364685,-1.3211596012115479,-1.58563232421875,-0.6382927298545837,1.1488139629364014],[-0.9964473247528076,0.7142926454544067,0.010111436247825623,-1.0165890455245972,-1.3620166778564453,-0.8968979120254517,0.7774442434310913],[-0.6172270774841309,0.5500200986862183,0.26848164200782776,-1.0199716091156006,-1.1338417530059814,-0.9588459730148315,1.2615128755569458],[-0.7906334400177002,0.7978394031524658,0.011009909212589264,-0.9438720345497131,-1.0953240394592285,-0.5969610810279846,1.0403599739074707],[-0.7880960702896118,0.5379154086112976,0.25068598985671997,-1.0149106979370117,-1.1713465452194214,-0.5469118356704712,1.3601558208465576],[-0.7157149314880371,0.8422178030014038,0.25878745317459106,-1.2033801078796387,-1.561949610710144,-0.3073212206363678,1.044445514678955],[-0.6699276566505432,0.7758585810661316,0.2702867388725281,-0.8393970727920532,-1.3525508642196655,-0.18167681992053986,1.2113041877746582],[-0.5808422565460205,0.522284984588623,0.5589427947998047,-0.8993606567382812,-0.8658909201622009,-0.024238696321845055,1.236976981163025],[-0.14184103906154633,0.6211569309234619,0.47857725620269775,-0.7032893300056458,-0.831842303276062,0.14001941680908203,1.6492100954055786],[-0.29951632022857666,0.7053501009941101,0.5877333879470825,-0.9648968577384949,-0.5485730171203613,0.3719797730445862,1.58955979347229],[-0.018080540001392365,0.7890094518661499,0.5294990539550781,-1.0378776788711548,-0.41737937927246094,0.384191632270813,1.6288825273513794],[-0.0786999836564064,0.7404966354370117,0.8179479837417603,-1.086817979812622,-0.8158838748931885,0.6937538385391235,1.6365370750427246],[-0.07930486649274826,0.8829922676086426,0.9725124835968018,-1.0801645517349243,-0.5321170091629028,0.5149242877960205,1.9041111469268799],[0.19812458753585815,0.5828390121459961,0.7093207836151123,-0.9372628927230835,-0.5346899628639221,0.6453267931938171,1.6880974769592285]]"
